0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
0.111116,0.393491,0.877876,
